text,label_id,label,display_name,source_type,text_length,word_count
"Adjudication message: Required attachment was not included with the claim. Correct and resubmit if appropriate. (DOS 2023-09-12) No duplicate was confirmed during intake, but adjudication notes still require review. [prebill reference REF000121]",8,documentation,Documentation,synthetic_rarc_style,245,32
Service is not covered when subscriber is under age 50.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,55,10
"Adjudication message: Order, report, or supporting record is missing. Additional follow-up is required. (encounter ENC43314) The service may be covered, but another denial condition should be reviewed. [audit reference REF000728]",8,documentation,Documentation,synthetic_rarc_style,229,30
Claim review note: Claim denied because the bnft category does not cover this service; Route to the responsible RCM workqueue; (claim ID CLM000255) [claim reference REF000255],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,175,26
adjudication message: the service is not a payable benefit for this member. additional follow-up is required. (encounter ENC34848) [claim reference REF000071],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,158,21
"The information furnished does not substantiate the need for this level of service. If you have collected any amount from the member for this level of service/any amount that exceeds the limiting charge for the less extensive service, the law requires you to refund that amount to the member within 30 days of receiving this notice.",6,medical_necessity,Medical Necessity,official_rarc,332,56
"Claim review note: Claim was received after the timely filing deadline. (DOS 2023-11-11) status: analyst review recommended. Documentation may be available, but the record should be confirmed. [prebill reference REF000157]",5,timely_filing,Timely Filing,synthetic_rarc_style,222,30
"Payer response: Clinical notes are insufficient to validate the service. Please review before resubmission. (review batch B943) action: route to denial prevention team. Coverage appears active, but another payer rule may still apply. [claim reference REF000726]",8,documentation,Documentation,synthetic_rarc_style,261,36
"Denial reason: clm lacks documentation required by payer policy. Correct and resubmit if appropriate. (review batch B464) status: analyst review recommended. Other insurance information may be current, but payer sequencing should be checked. [claim reference REF000660]",8,documentation,Documentation,synthetic_rarc_style,269,36
Claim review note: Benefit limitations do not allow payment for this treatment; Additional follow-up is required; (review batch B630) [prebill reference REF000090],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,163,22
Claim review note: Documentation does not support medical necessity for the encounter. Please review before resubmission. (encounter ENC48730) action: verify before resubmission. [prebill reference REF000104],6,medical_necessity,Medical Necessity,synthetic_rarc_style,208,25
"Claim review note: Clinical notes are insufficient to validate the encounter; (claim line 10) action: attach support if available. Coverage appears active, but another payer rule may still apply. [review reference REF000146]",8,documentation,Documentation,synthetic_rarc_style,224,32
"Providers not participating in the Medicare Advantage Plan have the right to appeal if the plan has partially or fully denied payment or if the provider believes the plan has not paid the services at the expected Medicare reimbursable rate or type of level/procedure. Providers may file their appeal in writing within 60 calendar days after the date of the remittance advice. For the plan to review the appeal, the plan will need a completed signed Waiver of Liability Statement. To obtain a Waiver of Liability form, please contact your Medicare Advantage Plan.",9,other,Other Administrative,official_rarc,562,93
"Denial reason: Duplicate submission identified for provider, patient, and date. Additional follow-up is required. (DOS 2023-08-24) [audit reference REF000258]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,158,19
"Claim review note: Operative note or clinical report is missing. (encounter ENC78366) Authorization details may be present, but the claim still needs validation. [case reference REF000762]",8,documentation,Documentation,synthetic_rarc_style,188,26
Submission of the claim for the encounter rendered is the responsibility of the Contracted Medical Group or Hospital.,9,other,Other Administrative,official_rarc,117,18
Claim review note: Additional documentation is needed before claim review can continue; Route to the responsible RCM workqueue; (claim ID CLM000526) [audit reference REF000526],8,documentation,Documentation,synthetic_rarc_style,176,24
"Adjudication message: Claim format issue requires correction before payment. (claim ID CLM000157) action: confirm payer rule. Filing date appears within the normal workflow, but the payer response remains unresolved. [audit reference REF000157]",9,other,Other Administrative,synthetic_rarc_style,244,32
Incomplete/invalid history,8,documentation,Documentation,official_rarc,26,2
Incomplete/invalid laboratory report.,8,documentation,Documentation,official_rarc,37,3
"claim review note: benefits must be coordinated with the claimant's primary carrier. please review before resubmission. (claim ID CLM000381) workqueue: pre-bill review. Filing date appears within the normal workflow, but the payer response remains unresolved. [prebill reference REF000381]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,289,38
Denial reason: Coordination of benefits information is missing or outdated. Please review before resubmission. (claim line 10) [prebill reference REF000264],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,156,20
"Payer response: Payer records do not show authorization for this claim; Please review before resubmission; (claim line 8) action: confirm payer rule. Eligibility was checked separately, but the line still needs review. [prebill reference REF000167]",2,authorization,Authorization / Referral,synthetic_rarc_style,248,35
PAYER REQUESTED RECORDS WERE NOT RECEIVED. ADDITIONAL FOLLOW-UP IS REQUIRED. (DOS 2023-02-20) [claim reference REF000440],8,documentation,Documentation,synthetic_rarc_style,121,15
"Denial reason: Benefit limitations do not allow payment for this procedure. Validate supporting information before appeal. (review batch B825) Other insurance information may be current, but payer sequencing should be checked. [prebill reference REF000155]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,256,34
"Denial reason: Procedure lacks clinical indication under payer guidelines. Validate supporting information before appeal. (claim line 6) action: attach support if available. Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000229]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,292,38
"Authorization was denied before claim submission. Please review before resubmission. (encounter ENC38341) Medical necessity support may exist, but the claim needs final analyst review. [case reference REF000104]",2,authorization,Authorization / Referral,synthetic_rarc_style,211,27
