text,label_id,label,display_name,source_type,text_length,word_count
remark: payer requested records were not received. validate supporting information before appeal. [claim reference REF000011],8,documentation,Documentation,synthetic_rarc_style,125,15
"denial reason: billing information could not be validated by insurer. additional follow-up is required. (DOS 2023-08-12) action: attach support if available. Coverage appears active, but another payer rule may still apply. [claim reference REF000354]",9,other,Other Administrative,synthetic_rarc_style,250,34
"Denial reason: Submission did not meet payer processing requirements. Please review before resubmission. (DOS 2023-12-04) workqueue: pre-bill review. Documentation may be available, but the record should be confirmed. [review reference REF000294]",9,other,Other Administrative,synthetic_rarc_style,246,31
Clinical notes are insufficient to validate the service. Additional follow-up is required. (review batch B588) workqueue: pre-bill review. [claim reference REF000617],8,documentation,Documentation,synthetic_rarc_style,166,21
"Claim review note: Payer requested additional review before final adjudication; Please review before resubmission; (claim ID CLM000390) action: verify before resubmission. Coverage appears active, but another payer rule may still apply. [prebill reference REF000390]",9,other,Other Administrative,synthetic_rarc_style,266,34
Claim review note: Coverage policy excludes the billed procedure. (payer edit EDT-996) [claim reference REF000233],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,114,15
Not covered when performed during the same session/date as a previously processed treatment for the subscriber.,3,duplicate_claim,Duplicate Claim,official_rarc,111,16
This decision was based on a National Coverage Determination (NCD). An NCD provides a coverage determination as to whether a particular item or service is covered. Visit CMS.gov and search for Medicare Coverage Database to find a copy of the policy.,6,medical_necessity,Medical Necessity,official_rarc,249,41
Consult plan benefit documents/guidelines for information about restrictions for this encounter.,9,other,Other Administrative,official_rarc,96,11
"The claim line matches a prior paid or pending line. Additional follow-up is required. (claim ID CLM000125) Authorization details may be present, but the claim still needs validation. [claim reference REF000125]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,211,31
Not covered when considered preventative.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,41,5
Denial reason: Repeat billing detected for the same procedure. Route to the responsible RCM workqueue. [prebill reference REF000166],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,132,18
Diagnosis and documentation do not justify the claim line. Please review before resubmission. (DOS 2023-01-01) [case reference REF000218],6,medical_necessity,Medical Necessity,synthetic_rarc_style,137,18
Adjudication message: Claim requires updated other-insurance information. Route to the responsible RCM workqueue. status: analyst review recommended. [review reference REF000240],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,178,20
Adjudication message: Operative note or clinical report is missing. Validate supporting information before appeal. status: analyst review recommended. [case reference REF000800],8,documentation,Documentation,synthetic_rarc_style,177,21
Crossover claim denied by previous insurer and complete claim data not forwarded. Resubmit this claim to this insurer to provide adequate data for adjudication.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,160,24
Not covered when performed during the same session/date as a previously processed service for the claimant.,3,duplicate_claim,Duplicate Claim,official_rarc,107,16
Denial reason: Payer policy does not support necessity based on submitted diagnosis; Please review before resubmission; (review batch B896) [audit reference REF000106],6,medical_necessity,Medical Necessity,synthetic_rarc_style,167,22
Denial reason: Duplicate claim line detected by payer processing rules. Please review before resubmission. (DOS 2023-10-23) [prebill reference REF000073],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,153,19
"Denial reason: Coordination of benefits information is missing or outdated. Additional follow-up is required. Eligibility was checked separately, but the line still needs review. [claim reference REF000097]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,206,27
"clm review note: Medical records are required to support this claim; (review batch B353) action: verify before resubmission. Coverage appears active, but another payer rule may still apply. [claim reference REF000697]",8,documentation,Documentation,synthetic_rarc_style,217,31
denial reason: the service is not a payable benefit for this patient. please review before resubmission. (claim ID CLM000139) [claim reference REF000139],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,153,22
Claim review note: Provider enrollment or billing status requires review. Validate supporting information before appeal. (payer edit EDT-785) [audit reference REF000403],9,other,Other Administrative,synthetic_rarc_style,169,21
Denial reason: Documentation does not support the billed procedure details. Correct and resubmit if appropriate. [review reference REF000120],8,documentation,Documentation,synthetic_rarc_style,141,18
Claim review note: Pre-certification was not obtained before treatment. (DOS 2023-10-06) [case reference REF000298],2,authorization,Authorization / Referral,synthetic_rarc_style,115,14
Claim review note: Claim requires manual review due to Medicare contractor processing rules; Correct and resubmit if appropriate; (encounter ENC62168) workqueue: pre-bill review. [prebill reference REF000019],9,other,Other Administrative,synthetic_rarc_style,208,26
"Denial reason: Beneficiary eligibility could not be verified for this claim. Route to the responsible RCM workqueue. (claim line 5) status: analyst review recommended. Authorization details may be present, but the claim still needs validation. [audit reference REF000146]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,271,38
Adjudication message: Service is not considered medically necessary for the reported condition. Route to the responsible RCM workqueue. workqueue: pre-bill review. [review reference REF000042],6,medical_necessity,Medical Necessity,synthetic_rarc_style,192,24
Not covered when performed during the same session/date as a previously processed encounter for the member.,3,duplicate_claim,Duplicate Claim,official_rarc,107,16
Denial reason: Health plan order could not be determined from submitted information; Correct and resubmit if appropriate; (DOS 2023-11-21) [review reference REF000238],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,167,22
